,yr_id,full_name,jobs
,2008,"Transporation, Warehousing, and Utilities",88
,2008,Retail Trade,57
,2008,Wholesale Trade,43
,2008,Manufacturing,46
,2008,Construction,88
,2008,Agriculture and Mining,97
,2008,Military,63
,2050,Self-Employed,45
,2050,Government,23
,2050,Office Services,87
,2050,Leisure and Hospitality,20
,2050,Education and Healthcare,93
,2050,Professional and Business Services,48
,2050,Finance and Real Estate,29
,2050,Information,26
,2050,"Transporation, Warehousing, and Utilities",74
,2050,Retail Trade,55
,2050,Wholesale Trade,73
,2050,Manufacturing,39
,2050,Construction,37
,2050,Agriculture and Mining,74
,2050,Military,53
,2045,Self-Employed,32
,2045,Government,41
,2045,Office Services,59
,2045,Leisure and Hospitality,56
,2045,Education and Healthcare,99
,2045,Professional and Business Services,58
,2045,Finance and Real Estate,35
,2045,Information,45
,2045,"Transporation, Warehousing, and Utilities",70
,2045,Retail Trade,98
,2045,Wholesale Trade,36
,2045,Manufacturing,80
,2045,Construction,87
,2045,Agriculture and Mining,89
,2045,Military,85
,2040,Self-Employed,90
,2040,Government,27
,2040,Office Services,87
,2040,Leisure and Hospitality,51
,2040,Education and Healthcare,27
,2040,Professional and Business Services,96
,2040,Finance and Real Estate,47
,2040,Information,67
,2040,"Transporation, Warehousing, and Utilities",37
,2040,Retail Trade,30
,2040,Wholesale Trade,35
,2040,Manufacturing,40
,2040,Construction,47
,2040,Agriculture and Mining,31
,2040,Military,38
,2035,Self-Employed,30
,2035,Government,80
,2035,Office Services,20
,2035,Leisure and Hospitality,55
,2035,Education and Healthcare,95
,2035,Professional and Business Services,90
,2035,Finance and Real Estate,94
,2035,Information,59
,2035,"Transporation, Warehousing, and Utilities",64
,2035,Retail Trade,63
,2035,Wholesale Trade,32
,2035,Manufacturing,40
,2035,Construction,55
,2035,Agriculture and Mining,90
,2035,Military,65
,2030,Self-Employed,41
,2030,Government,98
,2030,Office Services,62
,2030,Leisure and Hospitality,73
,2030,Education and Healthcare,45
,2030,Professional and Business Services,57
,2030,Finance and Real Estate,93
,2030,Information,90
,2030,"Transporation, Warehousing, and Utilities",43
,2030,Retail Trade,25
,2030,Wholesale Trade,59
,2030,Manufacturing,52
,2030,Construction,63
,2030,Agriculture and Mining,90
,2030,Military,36
,2025,Self-Employed,53
,2025,Government,50
,2025,Office Services,22
,2025,Leisure and Hospitality,49
,2025,Education and Healthcare,38
,2025,Professional and Business Services,32
,2025,Finance and Real Estate,95
,2025,Information,88
,2025,"Transporation, Warehousing, and Utilities",30
,2025,Retail Trade,29
,2025,Wholesale Trade,55
,2025,Manufacturing,79
,2025,Construction,64
,2025,Agriculture and Mining,65
,2025,Military,88
,2020,Self-Employed,38
,2020,Government,30
,2020,Office Services,41
,2020,Leisure and Hospitality,38
,2020,Education and Healthcare,91
,2020,Professional and Business Services,53
,2020,Finance and Real Estate,60
,2020,Information,93
,2020,"Transporation, Warehousing, and Utilities",42
,2020,Retail Trade,40
,2020,Wholesale Trade,30
,2020,Manufacturing,23
,2020,Construction,96
,2020,Agriculture and Mining,90
,2020,Military,30
,2015,Self-Employed,29
,2015,Government,61
,2015,Office Services,52
,2015,Leisure and Hospitality,93
,2015,Education and Healthcare,95
,2015,Professional and Business Services,55
,2015,Finance and Real Estate,20
,2015,Information,77
,2015,"Transporation, Warehousing, and Utilities",38
,2015,Retail Trade,100
,2015,Wholesale Trade,92
,2015,Manufacturing,28
,2015,Construction,41
,2015,Agriculture and Mining,68
,2015,Military,71
,2008,Self-Employed,26
,2008,Government,41
,2008,Office Services,50
,2008,Leisure and Hospitality,29
,2008,Education and Healthcare,31
,2008,Professional and Business Services,57
,2008,Finance and Real Estate,25
,2008,Information,98
,2008,"Transporation, Warehousing, and Utilities",77
,2008,Retail Trade,87
,2008,Wholesale Trade,47
,2008,Manufacturing,84
,2008,Construction,51
,2008,Agriculture and Mining,49
,2008,Military,49
,2050,Self-Employed,30
,2050,Government,26
,2050,Office Services,25
,2050,Leisure and Hospitality,29
,2050,Education and Healthcare,29
,2050,Professional and Business Services,37
,2050,Finance and Real Estate,78
,2050,Information,54
,2050,"Transporation, Warehousing, and Utilities",39
,2050,Retail Trade,79
,2050,Wholesale Trade,65
,2050,Manufacturing,81
,2050,Construction,39
,2050,Agriculture and Mining,41
,2050,Military,89
,2045,Self-Employed,34
,2045,Government,24
,2045,Office Services,30
,2045,Leisure and Hospitality,92
,2045,Education and Healthcare,68
,2045,Professional and Business Services,94
,2045,Finance and Real Estate,62
,2045,Information,44
,2045,"Transporation, Warehousing, and Utilities",37
,2045,Retail Trade,54
,2045,Wholesale Trade,94
,2045,Manufacturing,95
,2045,Construction,45
,2045,Agriculture and Mining,30
,2045,Military,62
,2040,Self-Employed,43
,2040,Government,100
,2040,Office Services,64
,2040,Leisure and Hospitality,29
,2040,Education and Healthcare,29
,2040,Professional and Business Services,88
,2040,Finance and Real Estate,25
,2040,Information,95
,2040,"Transporation, Warehousing, and Utilities",37
,2040,Retail Trade,58
,2040,Wholesale Trade,40
,2040,Manufacturing,36
,2040,Construction,55
,2040,Agriculture and Mining,85
,2040,Military,73
,2035,Self-Employed,99
,2035,Government,48
,2035,Office Services,58
,2035,Leisure and Hospitality,64
,2035,Education and Healthcare,97
,2035,Professional and Business Services,100
,2035,Finance and Real Estate,47
,2035,Information,31
,2035,"Transporation, Warehousing, and Utilities",28
,2035,Retail Trade,51
,2035,Wholesale Trade,28
,2035,Manufacturing,96
,2035,Construction,32
,2035,Agriculture and Mining,28
,2035,Military,29
,2030,Self-Employed,38
,2030,Government,23
,2030,Office Services,24
,2030,Leisure and Hospitality,70
,2030,Education and Healthcare,58
,2030,Professional and Business Services,59
,2030,Finance and Real Estate,92
,2030,Information,29
,2030,"Transporation, Warehousing, and Utilities",39
,2030,Retail Trade,88
,2030,Wholesale Trade,59
,2030,Manufacturing,80
,2030,Construction,51
,2030,Agriculture and Mining,35
,2030,Military,29
,2025,Self-Employed,38
,2025,Government,22
,2025,Office Services,85
,2025,Leisure and Hospitality,95
,2025,Education and Healthcare,74
,2025,Professional and Business Services,82
,2025,Finance and Real Estate,68
,2025,Information,47
,2025,"Transporation, Warehousing, and Utilities",62
,2025,Retail Trade,81
,2025,Wholesale Trade,85
,2025,Manufacturing,36
,2025,Construction,67
,2025,Agriculture and Mining,62
,2025,Military,50
,2020,Self-Employed,43
,2020,Government,100
,2020,Office Services,74
,2020,Leisure and Hospitality,57
,2020,Education and Healthcare,35
,2020,Professional and Business Services,86
,2020,Finance and Real Estate,70
,2020,Information,70
,2020,"Transporation, Warehousing, and Utilities",70
,2020,Retail Trade,85
,2020,Wholesale Trade,37
,2020,Manufacturing,21
,2020,Construction,84
,2020,Agriculture and Mining,46
,2020,Military,50
,2015,Self-Employed,64
,2015,Government,90
,2015,Office Services,59
,2015,Leisure and Hospitality,31
,2015,Education and Healthcare,49
,2015,Professional and Business Services,57
,2015,Finance and Real Estate,71
,2015,Information,84
,2015,"Transporation, Warehousing, and Utilities",54
,2015,Retail Trade,67
,2015,Wholesale Trade,49
,2015,Manufacturing,74
,2015,Construction,75
,2015,Agriculture and Mining,36
,2015,Military,76
,2008,Self-Employed,76
,2008,Government,62
,2008,Office Services,68
,2008,Leisure and Hospitality,84
,2008,Education and Healthcare,90
,2008,Professional and Business Services,79
,2008,Finance and Real Estate,39
,2008,Information,23
,2008,"Transporation, Warehousing, and Utilities",91
,2008,Retail Trade,85
,2008,Wholesale Trade,97
,2008,Manufacturing,45
,2008,Construction,72
,2008,Agriculture and Mining,50
,2008,Military,78
,2050,Self-Employed,60
,2050,Government,36
,2050,Office Services,27
,2050,Leisure and Hospitality,82
,2050,Education and Healthcare,30
,2050,Professional and Business Services,44
,2050,Finance and Real Estate,25
,2050,Information,54
,2050,"Transporation, Warehousing, and Utilities",46
,2050,Retail Trade,92
,2050,Wholesale Trade,84
,2050,Manufacturing,49
,2050,Construction,67
,2050,Agriculture and Mining,35
,2050,Military,87
,2045,Self-Employed,72
,2045,Government,59
,2045,Office Services,23
,2045,Leisure and Hospitality,77
,2045,Education and Healthcare,69
,2045,Professional and Business Services,96
,2045,Finance and Real Estate,75
,2045,Information,75
,2045,"Transporation, Warehousing, and Utilities",80
,2045,Retail Trade,76
,2045,Wholesale Trade,59
,2045,Manufacturing,47
,2045,Construction,85
,2045,Agriculture and Mining,24
,2045,Military,91
,2040,Self-Employed,79
,2040,Government,29
,2040,Office Services,89
,2040,Leisure and Hospitality,34
,2040,Education and Healthcare,68
,2040,Professional and Business Services,75
,2040,Finance and Real Estate,47
,2040,Information,67
,2040,"Transporation, Warehousing, and Utilities",77
,2040,Retail Trade,29
,2040,Wholesale Trade,59
,2040,Manufacturing,72
,2040,Construction,91
,2040,Agriculture and Mining,35
,2040,Military,53
,2035,Self-Employed,71
,2035,Government,81
,2035,Office Services,36
,2035,Leisure and Hospitality,69
,2035,Education and Healthcare,64
,2035,Professional and Business Services,75
,2035,Finance and Real Estate,58
,2035,Information,30
,2035,"Transporation, Warehousing, and Utilities",22
,2035,Retail Trade,52
,2035,Wholesale Trade,31
,2035,Manufacturing,82
,2035,Construction,41
,2035,Agriculture and Mining,92
,2035,Military,44
,2030,Self-Employed,36
,2030,Government,32
,2030,Office Services,66
,2030,Leisure and Hospitality,54
,2030,Education and Healthcare,99
,2030,Professional and Business Services,47
,2030,Finance and Real Estate,60
,2030,Information,70
,2030,"Transporation, Warehousing, and Utilities",50
,2030,Retail Trade,60
,2030,Wholesale Trade,22
,2030,Manufacturing,89
,2030,Construction,73
,2030,Agriculture and Mining,52
,2030,Military,98
,2025,Self-Employed,42
,2025,Government,86
,2025,Office Services,66
,2025,Leisure and Hospitality,83
,2025,Education and Healthcare,32
,2025,Professional and Business Services,69
,2025,Finance and Real Estate,81
,2025,Information,100
,2025,"Transporation, Warehousing, and Utilities",41
,2025,Retail Trade,53
,2025,Wholesale Trade,46
,2025,Manufacturing,84
,2025,Construction,35
,2025,Agriculture and Mining,50
,2025,Military,55
,2020,Self-Employed,36
,2020,Government,84
,2020,Office Services,20
,2020,Leisure and Hospitality,30
,2020,Education and Healthcare,26
,2020,Professional and Business Services,66
,2020,Finance and Real Estate,26
,2020,Information,31
,2020,"Transporation, Warehousing, and Utilities",57
,2020,Retail Trade,80
,2020,Wholesale Trade,32
,2020,Manufacturing,28
,2020,Construction,66
,2020,Agriculture and Mining,41
,2020,Military,66
,2015,Self-Employed,58
,2015,Government,44
,2015,Office Services,73
,2015,Leisure and Hospitality,62
,2015,Education and Healthcare,82
,2015,Professional and Business Services,34
,2015,Finance and Real Estate,52
,2015,Information,59
,2015,"Transporation, Warehousing, and Utilities",57
,2015,Retail Trade,94
,2015,Wholesale Trade,50
,2015,Manufacturing,61
,2015,Construction,86
,2015,Agriculture and Mining,85
,2015,Military,42
,2008,Self-Employed,82
,2008,Government,95
,2008,Office Services,27
,2008,Leisure and Hospitality,29
,2008,Education and Healthcare,52
,2008,Professional and Business Services,94
,2008,Finance and Real Estate,52
,2008,Information,36
,2008,"Transporation, Warehousing, and Utilities",49
,2008,Retail Trade,91
,2008,Wholesale Trade,65
,2008,Manufacturing,46
,2008,Construction,80
,2008,Agriculture and Mining,88
,2008,Military,60
,2050,Self-Employed,29
,2050,Government,80
,2050,Office Services,20
,2050,Leisure and Hospitality,85
,2050,Education and Healthcare,20
,2050,Professional and Business Services,83
,2050,Finance and Real Estate,72
,2050,Information,51
,2050,"Transporation, Warehousing, and Utilities",90
,2050,Retail Trade,63
,2050,Wholesale Trade,49
,2050,Manufacturing,99
,2050,Construction,47
,2050,Agriculture and Mining,68
,2050,Military,92
,2045,Self-Employed,87
,2045,Government,34
,2045,Office Services,56
,2045,Leisure and Hospitality,59
,2045,Education and Healthcare,34
,2045,Professional and Business Services,74
,2045,Finance and Real Estate,85
,2045,Information,86
,2045,"Transporation, Warehousing, and Utilities",44
,2045,Retail Trade,37
,2045,Wholesale Trade,23
,2045,Manufacturing,60
,2045,Construction,90
,2045,Agriculture and Mining,23
,2045,Military,63
,2040,Self-Employed,62
,2040,Government,68
,2040,Office Services,92
,2040,Leisure and Hospitality,24
,2040,Education and Healthcare,69
,2040,Professional and Business Services,71
,2040,Finance and Real Estate,89
,2040,Information,56
,2040,"Transporation, Warehousing, and Utilities",42
,2040,Retail Trade,67
,2040,Wholesale Trade,60
,2040,Manufacturing,58
,2040,Construction,96
,2040,Agriculture and Mining,93
,2040,Military,23
,2035,Self-Employed,85
,2035,Government,30
,2035,Office Services,92
,2035,Leisure and Hospitality,77
,2035,Education and Healthcare,82
,2035,Professional and Business Services,43
,2035,Finance and Real Estate,24
,2035,Information,59
,2035,"Transporation, Warehousing, and Utilities",88
,2035,Retail Trade,34
,2035,Wholesale Trade,70
,2035,Manufacturing,88
,2035,Construction,69
,2035,Agriculture and Mining,41
,2035,Military,39
,2030,Self-Employed,81
,2030,Government,25
,2030,Office Services,25
,2030,Leisure and Hospitality,71
,2030,Education and Healthcare,83
,2030,Professional and Business Services,93
,2030,Finance and Real Estate,47
,2030,Information,57
,2030,"Transporation, Warehousing, and Utilities",44
,2030,Retail Trade,38
,2030,Wholesale Trade,75
,2030,Manufacturing,52
,2030,Construction,21
,2030,Agriculture and Mining,98
,2030,Military,61
,2025,Self-Employed,58
,2025,Government,87
,2025,Office Services,69
,2025,Leisure and Hospitality,82
,2025,Education and Healthcare,98
,2025,Professional and Business Services,21
,2025,Finance and Real Estate,38
,2025,Information,89
,2025,"Transporation, Warehousing, and Utilities",79
,2025,Retail Trade,55
,2025,Wholesale Trade,29
,2025,Manufacturing,78
,2025,Construction,67
,2025,Agriculture and Mining,77
,2025,Military,58
,2020,Self-Employed,59
,2020,Government,100
,2020,Leisure and Hospitality,26
,2020,Education and Healthcare,20
,2020,Professional and Business Services,95
,2020,Finance and Real Estate,81
,2020,Information,21
,2020,"Transporation, Warehousing, and Utilities",50
,2020,Retail Trade,80
,2020,Wholesale Trade,90
,2020,Manufacturing,84
,2020,Construction,35
,2020,Agriculture and Mining,79
,2020,Military,46
,2015,Self-Employed,93
,2015,Government,78
,2015,Office Services,50
,2015,Leisure and Hospitality,83
,2015,Education and Healthcare,76
,2015,Professional and Business Services,80
,2015,Finance and Real Estate,30
,2015,Information,22
,2015,"Transporation, Warehousing, and Utilities",45
,2015,Retail Trade,34
,2015,Wholesale Trade,73
,2015,Manufacturing,69
,2015,Construction,87
,2015,Agriculture and Mining,82
,2015,Military,20
,2008,Self-Employed,97
,2008,Government,63
,2008,Office Services,42
,2008,Leisure and Hospitality,20
,2008,Education and Healthcare,88
,2008,Professional and Business Services,57
,2008,Finance and Real Estate,88
,2008,Information,52
,2008,"Transporation, Warehousing, and Utilities",81
,2008,Retail Trade,96
,2008,Wholesale Trade,61
,2008,Manufacturing,79
,2008,Construction,33
,2008,Agriculture and Mining,35
,2008,Military,28
,2050,Self-Employed,75
,2050,Government,64
,2050,Office Services,37
,2050,Leisure and Hospitality,65
,2050,Education and Healthcare,66
,2050,Professional and Business Services,65
,2050,Finance and Real Estate,74
,2050,Information,91
,2050,"Transporation, Warehousing, and Utilities",85
